created_date,time,clean_text,base_text,POS_VB,POS_VBD,POS_VBG,POS_VBN,POS_VBP,POS_VBZ,#NAME?,#NAME?,#NAME?,#NAME?,word_num,ordinal_num,num-num,num-num%,num-num-num,num/num,only_number,call_+num%,put_+num%,put_-num%,bull,bear,number_of_!,number_of_?,number_of_$,continous_!,continous_?,AFINN_sum_score,AFINN_max_score,AFINN_min_score,AFINN_pos_ratio,AFINN_neg_ratio,BingLiu_pos_ratio,BingLiu_neg_ratio,NRC_Hashtag_sum_score,NRC_Hashtag_max_score,NRC_Hashtag_min_score,NRC_Hashtag_pos_ratio,NRC_Hashtag_neg_ratio,SentiWordNet_sum_score,SentiWordNet_max_score,SentiWordNet_min_score,SentiWordNet_pos_ratio,SentiWordNet_neg_ratio,Avg_TFIDF_1-grams,Avg_rf_1-grams,Avg_TFIDF_2-grams,Avg_rf_2-grams,Avg_TFIDF_3-grams,Avg_rf_3-grams,Avg_TFIDF_4-grams,Avg_rf_4-grams,caps_word,hashtags,PMI_score
08-01-2019,6,1h chart - Have been waiting for 330 to be regained- let us see 332.5 hold from here and we could see a nice rally today .,1h chart - have been wait for 330 to be regained- let u see 332.5 hold from here and we could see a nice ralli today .,4,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0.037037037,0,0.037037037,0,-0.888935022,0.087537195,-0.081170853,0.111111111,0.777777778,1.5,0.875,0,0.384615385,0,5.038202114,1.698233589,8.259794018,1.516001138,9.797630421,1.700598691,10.17193219,1.425555373,0,0,0.096339106
08-01-2019,6,$AMD China's top economic advisor no bigie it is Lary Kudlow a dweeb Commodity promise is ALL part of TRUCE,$AMD china' top econom advisor no bigi it is lari kudlow a dweeb commod promis is all part of truce,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0.4,-0.2,0.1,0.05,0.1,0,-0.988720504,0.176665975,-0.733444052,0.15,0.55,0.25,0.125,0,0.222222222,0,7.204495563,1.666666378,9.528128377,1.363304843,10.1850988,1.098612289,10.21044037,1.098612289,2,0,-0.255493523
08-01-2019,6,$aapl $t $bac $ba $cat Fighting back !,$aapl $t $bac $ba $cat fight back !,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,-0.199570964,0,-0.08366203,0,0.5,0,0,0,0,0,6.213292874,1.21302264,10.21044037,1.439162705,0,1.329661349,0,1.098612289,0,0,-0.60684268
08-01-2019,7,Here comes the push,here come the push,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171476022,-0.014185869,-0.07937167,0,1,0,0,0,0,0,4.906447404,1.27580702,8.518715762,1.381044909,9.000256303,1.098612289,9.804975259,0.963457253,0,0,0.622904369
08-01-2019,7,& pop time !,& pop time !,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.035983669,0.016123452,-0.029409729,0.25,0.75,0,0,0,0,0,5.53062933,1.50776745,10.21044037,1.098612289,0,1.194506313,0,1.560710409,0,0,0.542416918
08-01-2019,7,let go to 360 end of week,let go to 360 end of week,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192166632,0.015569857,-0.058750259,0.142857143,0.857142857,0,0,0,0,0,4.225207645,1.396883744,7.842855187,1.119684392,9.72396283,1.329661349,10.21044037,1.425555373,0,0,-0.392083995
08-01-2019,7,Daytraders exit CES show tech pump soon IMO Just the lost trade resolution rumor souls to get to reality NO DEAL $BA,daytrad exit ce show tech pump soon imo just the lost trade resolut rumor soul to get to realiti NO deal $BA,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.8,0,-0.6,0,0.090909091,0,0.090909091,-1.329112172,0,-0.148709432,0,0.863636364,-1,0.125,-0.75,0.071428571,0.214285714,6.502226633,1.589212243,9.57798063,1.098612289,10.17395894,1.364781521,10.21044037,1.098612289,4,0,-0.329737289
08-01-2019,7,Boeing is really moving I believe it will surpass all time highs Loaded up on some more Longs today .,boe is realli move I believ it will surpass all time high load up on some more long today .,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,-0.73372085,0.095287523,-0.150647014,0.2,0.75,0.875,0.625,-0.25,0.454545455,0.090909091,4.986823019,1.470000983,8.653395847,1.461415636,9.951494447,1.242453325,10.21044037,1.194506313,0,0,0.079296509
08-01-2019,7,recovering nicely once trade issues are resolved Boeing is going to fly no pun intended .,recov nice onc trade issu are resolv boe is go to fli no pun intend .,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,-0.2,0.0625,0.0625,0.0625,0.0625,-0.916683967,0.14677185,-0.155352571,0.125,0.8125,0.375,0.25,-0.25,0.333333333,0.083333333,5.803223311,1.358388006,8.607646097,1.207956889,9.58163874,1.386294361,10.04253178,1.098612289,0,0,-0.074444748
08-01-2019,7,BUYOUT CHATTER -- $BA,buyout chatter -- $BA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25,-0.007058335,0.024565774,-0.031624109,0.25,0.25,0,0,0,0,0,9.661134223,1.96133043,10.21044037,1.329661349,0,1.098612289,0,1.098612289,2,0,0.79469909
08-01-2019,7,BOYA,boya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.517293186,1.551191359,0,1.615461087,0,1.146559301,0,1.329661349,1,0,0.21044155
08-01-2019,7,As in goon faith China will buy a huge order of BA OH YEAH YEAH !!!!,As in goon faith china will buy a huge order of BA OH yeah yeah !!!!,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0.8,0.2,0,0.25,0,0.0625,0.0625,-0.768597329,0.024842571,-0.201439347,0.0625,0.875,-0.125,0,-0.125,0,0.125,5.902177737,1.375597741,9.110604424,1.386294361,10.06112708,1.098612289,10.21044037,0.963457253,4,0,-0.568382969
08-01-2019,7,p/e over 21 will not last long as usual how can the company keep up its eps ?,p/e over 21 will not last long a usual how can the compani keep up it ep ?,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.839734274,0.080617258,-0.137775932,0.111111111,0.833333333,-0.875,0.125,-0.625,0.125,0.375,4.654230823,1.436962855,8.890961187,1.213685118,10.13995646,1.386294361,10.21044037,1.098612289,0,0,-0.352964062
08-01-2019,7,So let us just get on with now knowing China JUST WANTS TO KEEP TRUCE IN PLACE TIL TRUMP IMPEACHED O DEAL,So let u just get on with now know china just want TO keep truce IN place til trump impeach O deal,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,-0.803889004,0.176665975,-0.170576431,0.136363636,0.818181818,-0.125,0.125,-0.25,0.066666667,0.066666667,5.776342768,1.526298757,9.162045426,1.485207233,10.10802404,1.098612289,10.18791453,1.098612289,11,0,-0.052602816
08-01-2019,7,come on,come on,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076257698,-0.02498097,-0.051276728,0,1,0,0,0,0,0,4.31666687,1.370420012,7.266001388,1.098612289,0,1.146559301,0,1.098612289,0,0,-0.895226251
08-01-2019,1,$AMD Only MINOR 'trade issues' addressed read my pic structural & enforcement trade & intel property=0% talks,$AMD onli minor 'trade issues' address read my pic structur & enforc trade & intel property=0% talk,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.095495121,0.016123452,-0.733444052,0.176470588,0.470588235,-0.125,0,-0.125,0,0.142857143,8.000043321,1.742484429,10.06355248,1.245889873,10.21044037,1.098612289,10.21044037,1.464816385,1,0,0.181798588
08-01-2019,1,Minor trade isues=Simple agreement to abide buying 4-5 commodity bundles This PER TRUCE Nothing major PROGRESS .,minor trade isues=simpl agreement to abid buy 4-5 commod bundl thi per truce noth major progress .,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0.117647059,0,0.058823529,0,-0.74133278,0.176665975,-0.319216663,0.117647059,0.647058824,0.25,0.625,-0.375,0.090909091,0.090909091,7.285283761,1.417864074,10.18340936,1.098612289,10.21044037,1.18034806,10.21044037,1.098612289,3,0,-0.193346779
08-01-2019,1,one minute up next minute down,one minut up next minut down,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.210089267,-0.012525085,-0.048647152,0,1,-0.125,0,-0.125,0,0.2,6.242141014,1.564480501,9.878794752,1.098612289,10.21044037,1.194506313,10.21044037,1.098612289,0,0,-0.730077876
08-01-2019,1,delivers 806 commercial aircraft in 2018 - Backlog 7 years !!,deliv 806 commerci aircraft in 2018 - backlog 7 year !!,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,-0.048647152,0.052383918,-0.070375753,0.363636364,0.454545455,-0.625,0,-0.625,0,0.25,6.420410015,1.383461492,9.614443584,1.147704817,10.10907409,1.098612289,10.21044037,1.425555373,0,0,-0.266556506
08-01-2019,1,plane delivery numbers out BA pop No position currently,plane deliveri number out BA pop No posit current,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0,-0.2,0,0.111111111,0,0,-0.416095772,0.018614629,-0.106082624,0.222222222,0.777777778,-0.375,0,-0.375,0,0.125,5.771557115,1.374211985,9.542499153,1.098612289,10.15251678,1.194506313,10.21044037,1.098612289,1,0,0.13227389
08-01-2019,1,332.5 held as expected - Nice rally here !,332.5 held a expect - nice ralli here !,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6,0.6,0,0.111111111,0,0.111111111,0,-0.170507231,0.087537195,-0.065670196,0.111111111,0.777777778,0,0,0,0,0,5.644979335,1.438343983,9.649768291,1.098612289,10.21044037,1.098612289,10.21044037,1.098612289,0,0,-0.288135497
08-01-2019,1,beast !,beast !,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.055497889,0.068299772,-0.012801882,0.5,0.5,-0.375,-0.375,-0.375,0,1,7.142387432,1.098612289,0,1.194506313,0,1.329661349,0,1.560710409,0,0,1.650095942
08-01-2019,1,lovely,love,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,1,0,1,0,0.168362051,0.168362051,0.168362051,1,0,0,0,0,0,0,9.804975259,1.380459272,0,1.364781521,0,1.146559301,0,1.695865445,0,0,0.683340212
08-01-2019,1,7 years of back-ordered sales,7 year of back-ord sale,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189329458,0,-0.077849284,0,0.8,0,0,0,0,0,5.734405487,1.603846301,9.610966549,1.122585795,10.07528533,1.098612289,10.21044037,1.329661349,0,0,0.017990404
08-01-2019,1,Loaded $360 calls for 18 !,load $360 call for 18 !,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.167531659,0.030516919,-0.097640302,0.166666667,0.666666667,0.25,0.25,0,0.5,0,5.169953543,1.445479287,8.653682712,1.609437912,10.21044037,1.268887497,0,1.098612289,0,0,0.615502079
08-01-2019,1,lifting the index on release of jet numbers,lift the index on releas of jet number,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.287177358,-0.000207598,-0.106082624,0,1,-0.375,0.125,-0.375,0.2,0.4,5.733740272,1.411734436,9.823576053,1.386294361,10.21044037,1.194506313,10.21044037,1.194506313,0,0,-0.241313744
08-01-2019,1,9.7m ago: Boeing Reports Fourth-Quarter Deliveries _url,9.7m ago: boe report fourth-quart deliveri _url,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082485641,0.024565774,-0.107051415,0.142857143,0.142857143,0,0,0,0,0,6.196823078,1.217948085,9.021957229,1.098612289,9.655922623,1.194506313,9.690579982,1.194506313,0,0,-1.25347701
08-01-2019,1,9.7m ago: Boeing Sets New Airplane Delivery Records Expands Order Backlog _url,9.7m ago: boe set new airplan deliveri record expand order backlog _url,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.083333333,0,0,0,0.058888658,0.053075912,-0.036883261,0.333333333,0.25,-0.5,0.125,-0.625,0.166666667,0.166666667,6.482462512,1.422774363,9.443783418,1.329661349,9.850026938,1.560710409,9.855658397,1.560710409,0,0,0.073230368
08-01-2019,1,there is a beaut,there is a beaut,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063386617,0.20434572,-0.076603695,0.25,0.75,0.625,0.5,0.125,1,0,5.678474279,1.536846908,8.048374039,2.197224577,10.21044037,1.098612289,0,1.194506313,0,0,-0.005635089
08-01-2019,1,LOVING IT IT ;-),love IT IT ),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0.25,0,0.25,0,0.176181579,0.181233133,-0.058473462,0.5,0.5,0,0,0,0,0,7.489411301,1.391006601,8.653682712,1.183749893,10.21044037,1.098612289,0,1.098612289,3,0,-0.435077676
08-01-2019,1,pump it up !!!!,pump it up !!!!,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,-0.091135562,0,-0.058473462,0,0.75,0,0,0,0,0,4.371591201,1.430802733,7.907855274,1.389876997,9.804975259,1.098612289,0,0.963457253,0,0,-0.206627583
08-01-2019,1,(if this move confirmed with close at the highs) should pull & upwards too .,(if thi move confirm with close at the highs) should pull & upward too .,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.279634627,0.30648398,-0.124074459,0.2,0.666666667,-0.125,0,-0.125,0,0.2,5.069731069,1.536379951,9.04669293,1.522261219,10.12714121,1.268887497,10.21044037,1.194506313,0,0,-0.078272642
08-01-2019,1,how high can we go ?,how high can we go ?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.423084908,-0.021105806,-0.137775932,0,1,-0.125,0,-0.125,0,0.5,4.667294656,1.372150876,8.144462231,1.098612289,10.07528533,1.268887497,10.21044037,1.098612289,0,0,-0.291665692
08-01-2019,1,got 350 calls expiring on Friday,got 350 call expir on friday,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134938759,0.038959242,-0.071206145,0.166666667,0.833333333,0.25,0.125,0,0.5,0,5.486624503,1.567163293,9.211464245,1.098612289,10.21044037,1.183749893,10.21044037,1.194506313,0,0,-0.2942894
08-01-2019,1,Boeing Reports Fourth-Quarter Deliveries _url,boe report fourth-quart deliveri _url,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082485641,0.024565774,-0.107051415,0.2,0.2,0,0,0,0,0,6.208882915,1.277615983,9.28940633,1.098612289,9.517293186,1.194506313,9.517293186,1.194506313,0,0,-0.510600063
08-01-2019,1,bust through that $340,bust through that $340,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.25,-0.153968583,0,-0.089059581,0,0.75,0.375,0.375,0.375,1,0,6.3514601,1.300314976,9.549562447,1.194506313,9.804975259,1.290400337,0,1.194506313,0,0,-0.691018805
08-01-2019,1,Countertrend rally Will it break-out?? Above 9/21/50/20DEMA Technicals pos slope IV compressing at 59% P/C 0.672 Float shorted 87 %,countertrend ralli will it break-out?? abov 9/21/50/20dema technic po slope IV compress at 59% p/c 0.672 float short 87 %,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,-0.713722234,0.080617258,-0.244619749,0.1,0.5,-0.5,0.125,-0.625,0.125,0.125,6.684324014,1.399897432,9.71299789,1.381044909,10.17925074,1.098612289,10.21044037,1.098612289,2,0,-0.651117873
08-01-2019,1,call volume at 11 Jan 19 $140 Prob ITM 40.9% Delta .41,call volum at 11 jan 19 $140 prob itm 40.9% delta .41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.313196319,0.038405647,-0.111203377,0.166666667,0.5,0,0,0,0,0,7.04424042,1.804582981,9.905010123,1.33210345,10.21044037,1.098612289,10.21044037,1.329661349,1,0,0.728319783
08-01-2019,1,see you 82 after lunch like previous pattern 100 to 145 after 1pm $SPY,see you 82 after lunch like previou pattern 100 to 145 after 1pm $SPY,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4,0.4,0,0.071428571,0,0.071428571,0,-0.574354716,0.087675593,-0.223306346,0.214285714,0.785714286,0,0,0,0,0,5.906717033,1.534477885,9.510637622,1.242453325,10.21044037,1.098612289,10.21044037,1.098612289,0,0,-0.060248613
08-01-2019,1,BA - short here with 98% confidence,BA - short here with 98% confid,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0.142857143,0,0.142857143,0,-0.312988721,0.013217078,-0.100961871,0.142857143,0.857142857,0,0,0,0,0,4.827156708,1.366322054,9.258774745,1.098612289,10.21044037,1.194506313,10.21044037,1.194506313,1,0,-0.610474209
08-01-2019,1,335 or 340 ?,335 or 340 ?,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.13805273,0.120476092,-0.137775932,0.25,0.5,0,0,0,0,0,4.52177153,1.16315081,0,1.499936557,0,1.098612289,0,1.194506313,0,0,-0.701686967
08-01-2019,1,4 High Quality Stocks to Buy In the Wake of The US-China Trade Wars (I wrote the article $SPX,4 high qualiti stock to buy In the wake of the us-china trade war (I wrote the articl $SPX,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.56300602,0.046017577,-0.201439347,0.157894737,0.684210526,0.25,0.375,-0.125,0.111111111,0.111111111,5.675105731,1.675492096,7.948443036,1.194506313,9.195620816,1.194506313,9.569860179,1.425555373,1,0,0.213950294
08-01-2019,1,US Sino trade talks to conclude tomorrow What happens when they say Talks were successful and deal is possible in Feb Feb ?,US sino trade talk to conclud tomorrow what happen when they say talk were success and deal is possibl in feb feb ?,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6,0.6,0,0.043478261,0,0.043478261,0,-1.155629368,0.086430005,-0.244619749,0.217391304,0.739130435,1.25,0.625,-0.125,0.266666667,0.066666667,6.201962227,1.523840578,9.376022034,1.170532807,10.02922332,1.098612289,10.16775983,1.098612289,1,0,-0.324128125
08-01-2019,1,4 High Quality Stocks to Buy In the Wake of The US-China Trade Wars (I wrote the article _url $BIDU,4 high qualiti stock to buy In the wake of the us-china trade war (I wrote the articl _url $BIDU,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.56300602,0.046017577,-0.201439347,0.15,0.65,0.25,0.375,-0.125,0.111111111,0.111111111,5.498796653,1.657252728,7.971395692,1.194506313,9.233705469,1.290400337,9.585534518,1.425555373,1,0,0.187511478
08-01-2019,1,Huge news today _url,huge news today _url,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.25,0,0,0,-0.037575254,0.024842571,-0.066500588,0.5,0.25,0,0.125,-0.125,0.333333333,0.333333333,4.257186104,1.42733903,8.583788043,1.945910149,10.21044037,1.194506313,10.21044037,1.194506313,0,0,-0.182957988
08-01-2019,1,we will se$365+ by end of week When and many others suffered from trade talks and market scares Boeing exceeded deliveries,we will se$365+ by end of week when and mani other suffer from trade talk and market scare boe exceed deliveri,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.047619048,0.047619048,-0.758079026,0.216386409,-0.2282887,0.238095238,0.666666667,-0.125,0,-0.125,0,0.1,5.806662665,1.465745308,9.196098515,1.373386657,9.967279378,1.386294361,10.12688051,1.098612289,0,0,-0.418866165
08-01-2019,1,buyers continue to come after the $155 Call Strikes for this week I am long and $FB! going to fly I believe !,buyer continu to come after the $155 call strike for thi week I am long and $FB! go to fli I believ !,2,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,-0.2,0,-0.2,0,0.043478261,0,0,-0.914469587,0.02719535,-0.150647014,0.173913043,0.739130435,0.125,0.125,-0.125,0.181818182,0.090909091,4.903805269,1.579650388,8.042924255,1.502141535,9.936222837,0.963457253,10.21044037,1.098612289,0,0,-0.241456671
08-01-2019,1,Upgrading to super strong buy on news .,upgrad to super strong buy on news .,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,0,0.25,0,0.25,0,-0.34129126,0.064009411,-0.201439347,0.25,0.75,1.5,0.5,0,0.75,0,5.165453891,1.443862384,8.968276645,1.364781521,9.878794752,1.098612289,10.21044037,1.098612289,0,0,0.21299499
08-01-2019,1,has technical strength Industrial sector is doing well today By triggered,ha technic strength industri sector is do well today By trigger,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0.090909091,0,0.090909091,0,-0.153138191,0.120476092,-0.127396028,0.545454545,0.454545455,1.375,0.375,0,0.666666667,0,5.996445689,1.54350098,9.60333773,1.194506313,10.13342401,1.098612289,10.21044037,1.098612289,0,0,-0.186272621
08-01-2019,1,Boeing Reports Fourth-Quarter Deliveries _url,boe report fourth-quart deliveri _url,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082485641,0.024565774,-0.107051415,0.2,0.2,0,0,0,0,0,6.208882915,1.277615983,9.28940633,1.098612289,9.517293186,1.194506313,9.517293186,1.194506313,0,0,-0.510600063
08-01-2019,1,Market Positioning is Very Underweight CrowdThnk's Algo forecasts 57% chance Moving Higher:: _url,market posit is veri underweight crowdthnk' algo forecast 57% chanc move higher:: _url,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0.076923077,0,0,0,-0.786727562,0.120476092,-0.733444052,0.076923077,0.461538462,0.875,0.5,0,0.375,0,6.307782519,1.490061865,8.994840763,1.098612289,9.459643921,1.226470988,9.620358157,1.098612289,0,0,0.222696492
08-01-2019,1,just get over $340,just get over $340,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.161442115,0,-0.064563006,0,0.75,0.125,0.125,0,0.333333333,0,4.432306784,1.434659113,9.034752738,1.262083831,10.21044037,1.194506313,0,1.194506313,0,0,-0.182652015
08-01-2019,1,next big resistance is 350-352,next big resist is 350-352,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0,0.2,-0.058127465,0.006020345,-0.040896824,0.2,0.6,-0.5,0.125,-0.75,0.5,0.25,4.634443429,1.319574625,9.709081235,1.235282378,10.21044037,1.098612289,10.21044037,1.194506313,0,0,-0.394031098
08-01-2019,1,Boeing Sees Demand Take Off Deliveries Set Yearly Record _url,boe see demand take off deliveri set yearli record _url,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0,-0.2,0,0.1,0,0,-0.17936475,0.031208913,-0.092519549,0.3,0.5,-0.125,0.125,-0.25,0.142857143,0.142857143,6.072911419,1.360745442,9.478467052,1.286970219,9.804975259,1.098612289,9.804975259,1.098612289,0,0,-0.671630771
08-01-2019,1,<=== got to woody for,<=== got to woodi for,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033077296,0.133623971,-0.0543215,0.2,0.6,0.125,0.125,0.125,1,0,4.988750096,1.30922956,8.68899097,1.386294361,9.804975259,1.098612289,9.804975259,1.194506313,0,0,-0.417615795
08-01-2019,1,Boeing Sees Demand Take Off Deliveries Set Yearly Record _url,boe see demand take off deliveri set yearli record _url,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0,-0.2,0,0.1,0,0,-0.17936475,0.031208913,-0.092519549,0.3,0.5,-0.125,0.125,-0.25,0.142857143,0.142857143,6.072911419,1.360745442,9.478467052,1.286970219,9.804975259,1.098612289,9.804975259,1.098612289,0,0,-0.671630771
08-01-2019,1,Boeing delivers record 806 aircraft in 2018 _url,boe deliv record 806 aircraft in 2018 _url,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097917099,0.052383918,-0.012248287,0.5,0.125,0,0,0,0,0,5.27139241,1.280371064,9.323386137,1.791759469,10.21044037,1.268887497,10.21044037,1.329661349,0,0,0.129261624
08-01-2019,1,Boeing Sets New Airplane Delivery Records Expands Order Backlog _url,boe set new airplan deliveri record expand order backlog _url,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.1,0,0,0,0.058888658,0.053075912,-0.036883261,0.4,0.3,-0.5,0.125,-0.625,0.166666667,0.166666667,6.518262358,1.487606778,9.639235828,1.568880203,9.804975259,1.194506313,9.804975259,1.098612289,0,0,0.635722623
08-01-2019,1,woo! Now just hold,woo! now just hold,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.10331465,0,-0.068299772,0,0.75,0,0,0,0,0,5.726904137,1.349627396,9.673961063,1.194506313,10.21044037,1.329661349,10.21044037,1.098612289,0,0,-0.733227177
